SOC,SOH,Power,T,SEI_after,SEI_delta
25,1,0.89474,23,1.0000005399125900E-08,53.991259
25,1,1,23,1.0000005533736800E-08,55.337368
25,1.1111,-1,23,1.1111000000277900E-08,0.002779013
25,1.1111,-0.89474,23,1.1110999999845800E-08,-0.001541997
25,1.1111,-0.78947,23,1.1111000000216800E-08,0.002168007
25,1.1111,-0.68421,23,1.1110999999822800E-08,-0.001771986
25,1.1111,-0.57895,23,1.1111000000183400E-08,0.001834008
25,1.1111,-0.47368,23,1.1110999999827400E-08,-0.001725995
25,1.1111,-0.36842,23,1.1110999999630700E-08,-0.003692997
25,1.1111,-0.26316,23,1.1111000000803100E-08,0.008031014
25,1.1111,-0.15789,23,1.1110999999741900E-08,-0.002580985
25,1.1111,-0.052632,23,1.1110999999994700E-08,-5.29892E-05
25,1.1111,0.052632,23,1.1111004444436400E-08,44.444364
25,1.1111,0.15789,23,1.1111004552694700E-08,45.526947
25,1.1111,0.26316,23,1.1111004662986600E-08,46.62986601
25,1.1111,0.36842,23,1.1111004776971800E-08,47.76971801
25,1.1111,0.47368,23,1.1111004894668700E-08,48.946687
25,1.1111,0.57895,23,1.1111005015226800E-08,50.152268
25,1.1111,0.68421,23,1.1111005139113200E-08,51.391132
25,1.1111,0.78947,23,1.1111005266374700E-08,52.66374701
25,1.1111,0.89474,23,1.1111005396789900E-08,53.96789901
25,1.1111,1,23,1.1111005529952400E-08,55.299524
25,1.2222,-1,23,1.2222000000376700E-08,0.003766997
25,1.2222,-0.89474,23,1.2222000000175600E-08,0.001756005
25,1.2222,-0.78947,23,1.2222000000183000E-08,0.001830005
25,1.2222,-0.68421,23,1.2222000000165100E-08,0.001651003
25,1.2222,-0.57895,23,1.2222000000042400E-08,0.000423996
25,1.2222,-0.47368,23,1.2222000000340200E-08,0.003401995
25,1.2222,-0.36842,23,1.2221999999707700E-08,-0.002923008
25,1.2222,-0.26316,23,1.2222000000404500E-08,0.004044996
25,1.2222,-0.15789,23,1.2221999999947300E-08,-0.000526997
25,1.2222,-0.052632,23,1.2221999999960800E-08,-0.000392001
25,1.2222,0.052632,23,1.2222004441419600E-08,44.414196
25,1.2222,0.15789,23,1.2222004549304600E-08,45.493046
25,1.2222,0.26316,23,1.2222004660414300E-08,46.60414301
25,1.2222,0.36842,23,1.2222004774534500E-08,47.745345
25,1.2222,0.47368,23,1.2222004891907400E-08,48.91907399
25,1.2222,0.57895,23,1.2222005012467600E-08,50.124676
25,1.2222,0.68421,23,1.2222005136857600E-08,51.368576
25,1.2222,0.78947,23,1.2222005263810900E-08,52.638109
25,1.2222,0.89474,23,1.2222005394017500E-08,53.94017499
25,1.2222,1,23,1.2222005527561900E-08,55.275619
25,1.3333,-1,23,1.3332999999939900E-08,-0.000600996
25,1.3333,-0.89474,23,1.3333000000028400E-08,0.000284004
25,1.3333,-0.78947,23,1.3333000000196900E-08,0.001969004
25,1.3333,-0.68421,23,1.3333000000277100E-08,0.002771005
25,1.3333,-0.57895,23,1.3332999999987700E-08,-0.000123002
25,1.3333,-0.47368,23,1.3332999999733700E-08,-0.002662992
25,1.3333,-0.36842,23,1.3333000000188300E-08,0.00188301
25,1.3333,-0.26316,23,1.3333000000252500E-08,0.002525002
25,1.3333,-0.15789,23,1.3333000000233200E-08,0.002332004
25,1.3333,-0.052632,23,1.3332999999910500E-08,-0.000894993
25,1.3333,0.052632,23,1.3333004437909500E-08,44.379095
25,1.3333,0.15789,23,1.3333004546410900E-08,45.464109
25,1.3333,0.26316,23,1.3333004657582700E-08,46.57582701
25,1.3333,0.36842,23,1.3333004771818100E-08,47.718181
25,1.3333,0.47368,23,1.3333004889020300E-08,48.89020301
25,1.3333,0.57895,23,1.3333005009959000E-08,50.09959001
25,1.3333,0.68421,23,1.3333005134317600E-08,51.34317601
25,1.3333,0.78947,23,1.3333005260766500E-08,52.60766501
25,1.3333,0.89474,23,1.3333005391288900E-08,53.912889
25,1.3333,1,23,1.3333005524547900E-08,55.245479
25,1.4444,-1,23,1.4444000000005000E-08,4.99948E-05
25,1.4444,-0.89474,23,1.4444000000351600E-08,0.003515997
25,1.4444,-0.78947,23,1.4444000000375800E-08,0.003757997
25,1.4444,-0.68421,23,1.4443999999854600E-08,-0.001454002
25,1.4444,-0.57895,23,1.4443999999603200E-08,-0.003968002
25,1.4444,-0.47368,23,1.4443999999925900E-08,-0.000741005
25,1.4444,-0.36842,23,1.4444000000438200E-08,0.004382006
25,1.4444,-0.26316,23,1.4443999999607200E-08,-0.003927999
25,1.4444,-0.15789,23,1.4443999999893500E-08,-0.001064995
25,1.4444,-0.052632,23,1.4444000000014700E-08,0.000147007
25,1.4444,0.052632,23,1.4444004434365500E-08,44.343655
25,1.4444,0.15789,23,1.4444004542831700E-08,45.428317
25,1.4444,0.26316,23,1.4444004654468800E-08,46.54468799
25,1.4444,0.36842,23,1.4444004768650400E-08,47.68650401
25,1.4444,0.47368,23,1.4444004886480700E-08,48.86480701
25,1.4444,0.57895,23,1.4444005007378900E-08,50.07378899
25,1.4444,0.68421,23,1.4444005131416800E-08,51.31416799
25,1.4444,0.78947,23,1.4444005258607300E-08,52.586073
25,1.4444,0.89474,23,1.4444005388932500E-08,53.889325
25,1.4444,1,23,1.4444005523298900E-08,55.232989
25,1.5556,-1,23,1.5556000000162000E-08,0.001619984
25,1.5556,-0.89474,23,1.5555999999657300E-08,-0.003427009
25,1.5556,-0.78947,23,1.5555999999325700E-08,-0.006743011
25,1.5556,-0.68421,23,1.5555999999641900E-08,-0.003580997
25,1.5556,-0.57895,23,1.5556000000433000E-08,0.004329993
25,1.5556,-0.47368,23,1.5556000000229900E-08,0.002299
25,1.5556,-0.36842,23,1.5556000000110900E-08,0.001108985
25,1.5556,-0.26316,23,1.5555999999858800E-08,-0.001411997
25,1.5556,-0.15789,23,1.5556000000217600E-08,0.002175981
25,1.5556,-0.052632,23,1.5556000000070000E-08,0.000699993
25,1.5556,0.052632,23,1.5556004430253100E-08,44.302531
25,1.5556,0.15789,23,1.5556004539275900E-08,45.39275898
25,1.5556,0.26316,23,1.5556004650750000E-08,46.5075
25,1.5556,0.36842,23,1.5556004765970900E-08,47.659709
25,1.5556,0.47368,23,1.5556004883511700E-08,48.835117
25,1.5556,0.57895,23,1.5556005004535700E-08,50.04535701
25,1.5556,0.68421,23,1.5556005128710000E-08,51.2871
25,1.5556,0.78947,23,1.5556005256852500E-08,52.56852499
25,1.5556,0.89474,23,1.5556005385944600E-08,53.85944598
25,1.5556,1,23,1.5556005519918700E-08,55.19918701
25,1.6667,-1,23,1.6666999999695500E-08,-0.003044984
25,1.6667,-0.89474,23,1.6666999999756900E-08,-0.002430985
25,1.6667,-0.78947,23,1.6666999999529000E-08,-0.004709999
25,1.6667,-0.68421,23,1.6667000000250300E-08,0.002503015
25,1.6667,-0.57895,23,1.6666999999993000E-08,-7.00126E-05
25,1.6667,-0.47368,23,1.6666999999986600E-08,-0.000134003
25,1.6667,-0.36842,23,1.6667000000294000E-08,0.002939998
25,1.6667,-0.26316,23,1.6666999999945000E-08,-0.000550009
25,1.6667,-0.15789,23,1.6666999999651900E-08,-0.003481008
25,1.6667,-0.052632,23,1.6667000000157800E-08,0.001577996
25,1.6667,0.052632,23,1.6667004425886600E-08,44.25886599
25,1.6667,0.15789,23,1.6667004534638500E-08,45.34638499
25,1.6667,0.26316,23,1.6667004647376900E-08,46.473769
25,1.6667,0.36842,23,1.6667004761885500E-08,47.61885501
25,1.6667,0.47368,23,1.6667004880015500E-08,48.80015502
25,1.6667,0.57895,23,1.6667005001521500E-08,50.01521501
25,1.6667,0.68421,23,1.6667005125909600E-08,51.259096
25,1.6667,0.78947,23,1.6667005253223200E-08,52.53223201
25,1.6667,0.89474,23,1.6667005384004300E-08,53.84004301
25,1.6667,1,23,1.6667005517852200E-08,55.17852199
25,1.7778,-1,23,1.7778000000333600E-08,0.003336019
25,1.7778,-0.89474,23,1.7778000000033400E-08,0.000334016
25,1.7778,-0.78947,23,1.7778000000237500E-08,0.002375001
25,1.7778,-0.68421,23,1.7777999999810200E-08,-0.001897982
25,1.7778,-0.57895,23,1.7778000000230600E-08,0.002306014
25,1.7778,-0.47368,23,1.7778000000122700E-08,0.001227007
25,1.7778,-0.36842,23,1.7777999999554500E-08,-0.004454996
25,1.7778,-0.26316,23,1.7777999999851400E-08,-0.00148598
25,1.7778,-0.15789,23,1.7777999999858300E-08,-0.001416993
25,1.7778,-0.052632,23,1.7778000000001800E-08,1.79995E-05
25,1.7778,0.052632,23,1.7778004421052400E-08,44.210524
25,1.7778,0.15789,23,1.7778004529783100E-08,45.29783101
25,1.7778,0.26316,23,1.7778004642538300E-08,46.425383
25,1.7778,0.36842,23,1.7778004758145200E-08,47.58145202
25,1.7778,0.47368,23,1.7778004876712300E-08,48.76712301
25,1.7778,0.57895,23,1.7778004998318500E-08,49.98318502
25,1.7778,0.68421,23,1.7778005122805000E-08,51.22805002
25,1.7778,0.78947,23,1.7778005250457400E-08,52.504574
25,1.7778,0.89474,23,1.7778005380746200E-08,53.80746202
25,1.7778,1,23,1.7778005515200900E-08,55.152009
25,1.8889,-1,23,1.8889000000239400E-08,0.002393993
25,1.8889,-0.89474,23,1.8888999999736900E-08,-0.002630997
25,1.8889,-0.78947,23,1.8888999999571000E-08,-0.004290023
25,1.8889,-0.68421,23,1.8888999999859500E-08,-0.001405016
25,1.8889,-0.57895,23,1.8888999999572100E-08,-0.004279005
25,1.8889,-0.47368,23,1.8889000000455300E-08,0.004553001
25,1.8889,-0.36842,23,1.8888999999969800E-08,-0.00030202
25,1.8889,-0.26316,23,1.8889000000382100E-08,0.003820979
25,1.8889,-0.15789,23,1.8889000000026400E-08,0.000264003
25,1.8889,-0.052632,23,1.8888999999995300E-08,-4.70169E-05
25,1.8889,0.052632,23,1.8889004415908600E-08,44.159086
25,1.8889,0.15789,23,1.8889004525529500E-08,45.255295
25,1.8889,0.26316,23,1.8889004638272500E-08,46.382725
25,1.8889,0.36842,23,1.8889004753339500E-08,47.53339498
25,1.8889,0.47368,23,1.8889004872418600E-08,48.72418599
25,1.8889,0.57895,23,1.8889004993936900E-08,49.939369
25,1.8889,0.68421,23,1.8889005119153600E-08,51.19153599
25,1.8889,0.78947,23,1.8889005246682700E-08,52.46682697
25,1.8889,0.89474,23,1.8889005377332300E-08,53.77332298
25,1.8889,1,23,1.8889005511341400E-08,55.11341397
25,2,-1,23,1.9999999999551700E-08,-0.004482988
25,2,-0.89474,23,1.9999999999963800E-08,-0.000362007
25,2,-0.78947,23,1.9999999999972700E-08,-0.000273003
25,2,-0.68421,23,1.9999999999996900E-08,-3.10027E-05
25,2,-0.57895,23,1.9999999999560700E-08,-0.004392991
25,2,-0.47368,23,1.9999999999872400E-08,-0.001276009
25,2,-0.36842,23,2.0000000000296200E-08,0.002962001
25,2,-0.26316,23,1.9999999999839100E-08,-0.001608999
25,2,-0.15789,23,2.0000000000615600E-08,0.00615601
25,2,-0.052632,23,1.9999999999975400E-08,-0.000246004
25,2,0.052632,23,2.0000004410240900E-08,44.10240901
25,2,0.15789,23,2.0000004519721200E-08,45.197212
25,2,0.26316,23,2.0000004632927800E-08,46.32927798
25,2,0.36842,23,2.0000004749641000E-08,47.49641001
25,2,0.47368,23,2.0000004867703800E-08,48.67703798
25,2,0.57895,23,2.0000004989806100E-08,49.89806099
25,2,0.68421,23,2.0000005114937000E-08,51.14936999
25,2,0.78947,23,2.0000005242913200E-08,52.42913199
25,2,0.89474,23,2.0000005373262000E-08,53.73262001
25,2,1,23,2.0000005507430800E-08,55.07430798
24,1,-1,23,1.0000000000168900E-08,0.001689004
24,1,-0.89474,23,9.9999999995141500E-09,-0.004858495
24,1,-0.78947,23,1.0000000000241600E-08,0.002415996
24,1,-0.68421,23,1.0000000000005000E-08,4.99948E-05
24,1,-0.57895,23,1.0000000000095700E-08,0.000956998
24,1,-0.47368,23,9.9999999996530900E-09,-0.003469096
24,1,-0.36842,23,1.0000000000048000E-08,0.000479996
24,1,-0.26316,23,9.9999999996108800E-09,-0.003891206
24,1,-0.15789,23,1.0000000000429300E-08,0.004293001
24,1,-0.052632,23,9.9999999998376600E-09,-0.001623408
24,1,0.052632,23,1.0000004444773000E-08,44.44773
24,1,0.15789,23,1.0000004554076200E-08,45.54076199
24,1,0.26316,23,1.0000004664836400E-08,46.648364
24,1,0.36842,23,1.0000004780237600E-08,47.802376
24,1,0.47368,23,1.0000004897971800E-08,48.97971799
24,1,0.57895,23,1.0000005019351700E-08,50.193517
24,1,0.68421,23,1.0000005143597200E-08,51.43597199
24,1,0.78947,23,1.0000005271676100E-08,52.716761
24,1,0.89474,23,1.0000005402567500E-08,54.02567499
24,1,1,23,1.0000005537834000E-08,55.37834001
24,1.1111,-1,23,1.1111000000368200E-08,0.003682013
24,1.1111,-0.89474,23,1.1111000000194800E-08,0.00194801
24,1.1111,-0.78947,23,1.1111000000011100E-08,0.000111008
24,1.1111,-0.68421,23,1.1110999999923000E-08,-0.000769989
24,1.1111,-0.57895,23,1.1111000000115700E-08,0.001157011
24,1.1111,-0.47368,23,1.1111000000324500E-08,0.003245013
24,1.1111,-0.36842,23,1.1111000000175000E-08,0.00175
24,1.1111,-0.26316,23,1.1111000000028800E-08,0.000288008
24,1.1111,-0.15789,23,1.1111000000270700E-08,0.002706998
24,1.1111,-0.052632,23,1.1111000000079500E-08,0.000795003
24,1.1111,0.052632,23,1.1111004441874100E-08,44.41874101
24,1.1111,0.15789,23,1.1111004551005200E-08,45.510052
24,1.1111,0.26316,23,1.1111004662129400E-08,46.621294
24,1.1111,0.36842,23,1.1111004777345200E-08,47.773452
24,1.1111,0.47368,23,1.1111004894402500E-08,48.944025
24,1.1111,0.57895,23,1.1111005016570100E-08,50.165701
24,1.1111,0.68421,23,1.1111005140511100E-08,51.40511101
24,1.1111,0.78947,23,1.1111005268296900E-08,52.682969
24,1.1111,0.89474,23,1.1111005400045700E-08,54.000457
24,1.1111,1,23,1.1111005534001600E-08,55.340016
24,1.2222,-1,23,1.2222000000279600E-08,0.002796003
24,1.2222,-0.89474,23,1.2221999999859400E-08,-0.001406009
24,1.2222,-0.78947,23,1.2222000000106200E-08,0.001062001
24,1.2222,-0.68421,23,1.2221999999783900E-08,-0.002161009
24,1.2222,-0.57895,23,1.2221999999949500E-08,-0.000504994
24,1.2222,-0.47368,23,1.2222000000144000E-08,0.001440006
24,1.2222,-0.36842,23,1.2222000000297300E-08,0.002973003
24,1.2222,-0.26316,23,1.2222000000142000E-08,0.001420004
24,1.2222,-0.15789,23,1.2221999999968600E-08,-0.000313998
24,1.2222,-0.052632,23,1.2221999999962800E-08,-0.000372
24,1.2222,0.052632,23,1.2222004438401400E-08,44.384014
24,1.2222,0.15789,23,1.2222004547774400E-08,45.477744
24,1.2222,0.26316,23,1.2222004659350600E-08,46.59350599
24,1.2222,0.36842,23,1.2222004773267300E-08,47.73267299
24,1.2222,0.47368,23,1.2222004892223900E-08,48.922239
24,1.2222,0.57895,23,1.2222005013269800E-08,50.132698
24,1.2222,0.68421,23,1.2222005138366100E-08,51.38366099
24,1.2222,0.78947,23,1.2222005265255200E-08,52.652552
24,1.2222,0.89474,23,1.2222005396389200E-08,53.963892
24,1.2222,1,23,1.2222005531169500E-08,55.31169499
24,1.3333,-1,23,1.3333000000065700E-08,0.000657013
24,1.3333,-0.89474,23,1.3332999999517900E-08,-0.004820991
24,1.3333,-0.78947,23,1.3332999999998800E-08,-1.19941E-05
24,1.3333,-0.68421,23,1.3332999999752300E-08,-0.002476992
24,1.3333,-0.57895,23,1.3333000000157500E-08,0.001575002
24,1.3333,-0.47368,23,1.3332999999970400E-08,-0.000295998
24,1.3333,-0.36842,23,1.3333000000015300E-08,0.000153012
24,1.3333,-0.26316,23,1.3332999999963700E-08,-0.000363
24,1.3333,-0.15789,23,1.3333000000144800E-08,0.001448013
24,1.3333,-0.052632,23,1.3333000000064800E-08,0.000648013
24,1.3333,0.052632,23,1.3333004434898400E-08,44.34898401
24,1.3333,0.15789,23,1.3333004544112000E-08,45.44112
24,1.3333,0.26316,23,1.3333004655947700E-08,46.55947701
24,1.3333,0.36842,23,1.3333004771029900E-08,47.71029901
24,1.3333,0.47368,23,1.3333004889291600E-08,48.89291601
24,1.3333,0.57895,23,1.3333005010740700E-08,50.107407
24,1.3333,0.68421,23,1.3333005135286400E-08,51.352864
24,1.3333,0.78947,23,1.3333005263254400E-08,52.63254401
24,1.3333,0.89474,23,1.3333005394475600E-08,53.944756
24,1.3333,1,23,1.3333005528355900E-08,55.283559
24,1.4444,-1,23,1.4444000000317300E-08,0.003172999
24,1.4444,-0.89474,23,1.4443999999684400E-08,-0.003156008
24,1.4444,-0.78947,23,1.4443999999814600E-08,-0.00185401
24,1.4444,-0.68421,23,1.4443999999836100E-08,-0.001639009
24,1.4444,-0.57895,23,1.4444000000513100E-08,0.005131001
24,1.4444,-0.47368,23,1.4444000000254900E-08,0.00254899
24,1.4444,-0.36842,23,1.4444000000391200E-08,0.003912002
24,1.4444,-0.26316,23,1.4444000000283600E-08,0.002836005
24,1.4444,-0.15789,23,1.4444000000288800E-08,0.002888002
24,1.4444,-0.052632,23,1.4444000000003300E-08,3.30045E-05
24,1.4444,0.052632,23,1.4444004431078300E-08,44.310783
24,1.4444,0.15789,23,1.4444004540312700E-08,45.403127
24,1.4444,0.26316,23,1.4444004652615700E-08,46.526157
24,1.4444,0.36842,23,1.4444004767330000E-08,47.6733
24,1.4444,0.47368,23,1.4444004886689100E-08,48.866891
24,1.4444,0.57895,23,1.4444005007956700E-08,50.079567
24,1.4444,0.68421,23,1.4444005132406000E-08,51.32406
24,1.4444,0.78947,23,1.4444005260910700E-08,52.609107
24,1.4444,0.89474,23,1.4444005392170500E-08,53.92170501
24,1.4444,1,23,1.4444005526154000E-08,55.26154
24,1.5556,-1,23,1.5556000000106400E-08,0.001063986
24,1.5556,-0.89474,23,1.5556000000083800E-08,0.000838
24,1.5556,-0.78947,23,1.5556000000217000E-08,0.002169993
24,1.5556,-0.68421,23,1.5556000000040000E-08,0.000399991
24,1.5556,-0.57895,23,1.5556000000462800E-08,0.004628009
24,1.5556,-0.47368,23,1.5556000000068900E-08,0.000689008
24,1.5556,-0.36842,23,1.5556000000102200E-08,0.001021998
24,1.5556,-0.26316,23,1.5555999999916800E-08,-0.000832011
24,1.5556,-0.15789,23,1.5556000000103200E-08,0.001031991
24,1.5556,-0.052632,23,1.5556000000031100E-08,0.000310987
24,1.5556,0.052632,23,1.5556004426661800E-08,44.26661799
24,1.5556,0.15789,23,1.5556004536177500E-08,45.36177498
24,1.5556,0.26316,23,1.5556004648964400E-08,46.48964399
24,1.5556,0.36842,23,1.5556004764897100E-08,47.648971
24,1.5556,0.47368,23,1.5556004883071400E-08,48.83071398
24,1.5556,0.57895,23,1.5556005005009300E-08,50.05009298
24,1.5556,0.68421,23,1.5556005130089600E-08,51.30089598
24,1.5556,0.78947,23,1.5556005257943800E-08,52.57943798
24,1.5556,0.89474,23,1.5556005389531800E-08,53.89531799
24,1.5556,1,23,1.5556005523622100E-08,55.23622098
24,1.6667,-1,23,1.6667000000437000E-08,0.004369995
24,1.6667,-0.89474,23,1.6666999999839000E-08,-0.001609991
24,1.6667,-0.78947,23,1.6666999999981200E-08,-0.000188002
24,1.6667,-0.68421,23,1.6667000000124400E-08,0.001244013
24,1.6667,-0.57895,23,1.6666999999715400E-08,-0.002845998
24,1.6667,-0.47368,23,1.6666999999969000E-08,-0.000309994
24,1.6667,-0.36842,23,1.6666999999946800E-08,-0.000532009
24,1.6667,-0.26316,23,1.6666999999641500E-08,-0.003585001
24,1.6667,-0.15789,23,1.6667000000087200E-08,0.000872014
24,1.6667,-0.052632,23,1.6667000000116700E-08,0.001167019
24,1.6667,0.052632,23,1.6667004422172900E-08,44.22172902
24,1.6667,0.15789,23,1.6667004531729800E-08,45.31729801
24,1.6667,0.26316,23,1.6667004645004500E-08,46.450045
24,1.6667,0.36842,23,1.6667004760963400E-08,47.609634
24,1.6667,0.47368,23,1.6667004879934800E-08,48.79934802
24,1.6667,0.57895,23,1.6667005001591600E-08,50.015916
24,1.6667,0.68421,23,1.6667005127186900E-08,51.27186899
24,1.6667,0.78947,23,1.6667005255333200E-08,52.553332
24,1.6667,0.89474,23,1.6667005386960300E-08,53.869603
24,1.6667,1,23,1.6667005521394900E-08,55.21394901
24,1.7778,-1,23,1.7778000000279800E-08,0.002798021
24,1.7778,-0.89474,23,1.7777999999209800E-08,-0.00790199
24,1.7778,-0.78947,23,1.7778000000396500E-08,0.003965008
24,1.7778,-0.68421,23,1.7777999999909000E-08,-0.000909998
24,1.7778,-0.57895,23,1.7778000000439300E-08,0.004393024
24,1.7778,-0.47368,23,1.7777999999981900E-08,-0.000180987
24,1.7778,-0.36842,23,1.7778000000215700E-08,0.002157022
24,1.7778,-0.26316,23,1.7777999999601300E-08,-0.003986977
24,1.7778,-0.15789,23,1.7778000000129400E-08,0.001294008
24,1.7778,-0.052632,23,1.7777999999982200E-08,-0.000177976
24,1.7778,0.052632,23,1.7778004417157900E-08,44.17157901
24,1.7778,0.15789,23,1.7778004527540300E-08,45.275403
24,1.7778,0.26316,23,1.7778004639803100E-08,46.39803102
24,1.7778,0.36842,23,1.7778004756305100E-08,47.56305102
24,1.7778,0.47368,23,1.7778004876269000E-08,48.76269002
24,1.7778,0.57895,23,1.7778004998175700E-08,49.98175701
24,1.7778,0.68421,23,1.7778005123971300E-08,51.239713
24,1.7778,0.78947,23,1.7778005252069900E-08,52.520699
24,1.7778,0.89474,23,1.7778005383336100E-08,53.83336101
24,1.7778,1,23,1.7778005519121000E-08,55.19121001
24,1.8889,-1,23,1.8889000000038300E-08,0.000382985
24,1.8889,-0.89474,23,1.8888999999991600E-08,-8.40085E-05
24,1.8889,-0.78947,23,1.8888999999873800E-08,-0.001262013
24,1.8889,-0.68421,23,1.8889000000197800E-08,0.001977987
24,1.8889,-0.57895,23,1.8889000000271600E-08,0.002715998
24,1.8889,-0.47368,23,1.8888999999870100E-08,-0.001299004
24,1.8889,-0.36842,23,1.8889000000319800E-08,0.00319798
24,1.8889,-0.26316,23,1.8888999999886100E-08,-0.001139028
24,1.8889,-0.15789,23,1.8888999999823700E-08,-0.00176302
24,1.8889,-0.052632,23,1.8888999999922200E-08,-0.000778013
24,1.8889,0.052632,23,1.8889004411776100E-08,44.11776099
24,1.8889,0.15789,23,1.8889004522384800E-08,45.22384798
24,1.8889,0.26316,23,1.8889004636277000E-08,46.36277
24,1.8889,0.36842,23,1.8889004752222600E-08,47.52222599
24,1.8889,0.47368,23,1.8889004871435900E-08,48.71435898
24,1.8889,0.57895,23,1.8889004994210400E-08,49.94210399
24,1.8889,0.68421,23,1.8889005119600300E-08,51.19600299
24,1.8889,0.78947,23,1.8889005248950300E-08,52.489503
24,1.8889,0.89474,23,1.8889005380262300E-08,53.80262298
24,1.8889,1,23,1.8889005515384900E-08,55.15384898
24,2,-1,23,1.9999999999476800E-08,-0.005232017
24,2,-0.89474,23,1.9999999999986800E-08,-0.000132018
24,2,-0.78947,23,2.0000000000994900E-08,0.009948998
24,2,-0.68421,23,1.9999999999991500E-08,-8.50011E-05
24,2,-0.57895,23,1.9999999999933600E-08,-0.000663994
24,2,-0.47368,23,1.9999999999956800E-08,-0.00043202
24,2,-0.36842,23,2.0000000000607500E-08,0.00607498
24,2,-0.26316,23,1.9999999999942700E-08,-0.000573005
24,2,-0.15789,23,2.0000000000016700E-08,0.000166991
24,2,-0.052632,23,1.9999999999931700E-08,-0.00068302
24,2,0.052632,23,2.0000004405902000E-08,44.05901998
24,2,0.15789,23,2.0000004516350800E-08,45.163508
24,2,0.26316,23,2.0000004629822800E-08,46.29822801
24,2,0.36842,23,2.0000004747663600E-08,47.47663599
24,2,0.47368,23,2.0000004867428500E-08,48.67428499
24,2,0.57895,23,2.0000004989823800E-08,49.89823801
24,2,0.68421,23,2.0000005116091600E-08,51.16091601
24,2,0.78947,23,2.0000005244221700E-08,52.44221699
24,2,0.89474,23,2.0000005376363300E-08,53.76363299
24,2,1,23,2.0000005511364900E-08,55.11364899
23,1,-1,23,9.9999999997550500E-09,-0.002449497
23,1,-0.89474,23,1.0000000000081100E-08,0.000811001
23,1,-0.78947,23,1.0000000000009100E-08,9.09899E-05
23,1,-0.68421,23,1.0000000000274900E-08,0.002749002
23,1,-0.57895,23,1.0000000000551200E-08,0.005512001
23,1,-0.47368,23,1.0000000000320700E-08,0.003206996
23,1,-0.36842,23,1.0000000000648300E-08,0.006482995
23,1,-0.26316,23,9.9999999997884000E-09,-0.002115994
23,1,-0.15789,23,1.0000000000217700E-08,0.00217699
23,1,-0.052632,23,1.0000000000084800E-08,0.000847992
23,1,0.052632,23,1.0000004442207200E-08,44.422072
23,1,0.15789,23,1.0000004552098100E-08,45.520981
23,1,0.26316,23,1.0000004663507900E-08,46.635079
23,1,0.36842,23,1.0000004779665300E-08,47.796653
23,1,0.47368,23,1.0000004897925300E-08,48.979253
23,1,0.57895,23,1.0000005019736200E-08,50.197362
23,1,0.68421,23,1.0000005144990600E-08,51.449906
23,1,0.78947,23,1.0000005273953800E-08,52.739538
23,1,0.89474,23,1.0000005405917100E-08,54.05917099
23,1,1,23,1.0000005541506200E-08,55.41506199
23,1.1111,-1,23,1.1110999999891700E-08,-0.001082994
23,1.1111,-0.89474,23,1.1110999999930600E-08,-0.000693988
23,1.1111,-0.78947,23,1.1110999999646800E-08,-0.003531995
23,1.1111,-0.68421,23,1.1111000000097400E-08,0.000974005
23,1.1111,-0.57895,23,1.1111000000146500E-08,0.001465003
23,1.1111,-0.47368,23,1.1110999999891000E-08,-0.001089992
23,1.1111,-0.36842,23,1.1110999999701500E-08,-0.002984997
23,1.1111,-0.26316,23,1.1110999999633600E-08,-0.003663997
23,1.1111,-0.15789,23,1.1110999999824900E-08,-0.001750992
23,1.1111,-0.052632,23,1.1111000000137700E-08,0.001377008
23,1.1111,0.052632,23,1.1111004439003400E-08,44.390034
23,1.1111,0.15789,23,1.1111004548367100E-08,45.48367101
23,1.1111,0.26316,23,1.1111004660098000E-08,46.60098
23,1.1111,0.36842,23,1.1111004776199600E-08,47.761996
23,1.1111,0.47368,23,1.1111004895250500E-08,48.95250501
23,1.1111,0.57895,23,1.1111005017308300E-08,50.17308301
23,1.1111,0.68421,23,1.1111005142216200E-08,51.422162
23,1.1111,0.78947,23,1.1111005270980600E-08,52.709806
23,1.1111,0.89474,23,1.1111005402714800E-08,54.027148
23,1.1111,1,23,1.1111005538138500E-08,55.38138501
23,1.2222,-1,23,1.2222000000583400E-08,0.005834006
23,1.2222,-0.89474,23,1.2221999999414500E-08,-0.005854999
23,1.2222,-0.78947,23,1.2221999999859000E-08,-0.001409996
23,1.2222,-0.68421,23,1.2221999999957100E-08,-0.000429009
23,1.2222,-0.57895,23,1.2222000000190200E-08,0.001902003
23,1.2222,-0.47368,23,1.2222000000199800E-08,0.001998005
23,1.2222,-0.36842,23,1.2222000000180200E-08,0.001801996
23,1.2222,-0.26316,23,1.2221999999825900E-08,-0.001741
23,1.2222,-0.15789,23,1.2221999999883800E-08,-0.001162007
23,1.2222,-0.052632,23,1.2222000000026100E-08,0.000260992
23,1.2222,0.052632,23,1.2222004435421300E-08,44.354213
23,1.2222,0.15789,23,1.2222004545163700E-08,45.45163701
23,1.2222,0.26316,23,1.2222004657336900E-08,46.57336899
23,1.2222,0.36842,23,1.2222004773436700E-08,47.73436699
23,1.2222,0.47368,23,1.2222004892085400E-08,48.920854
23,1.2222,0.57895,23,1.2222005013905600E-08,50.13905599
23,1.2222,0.68421,23,1.2222005139358900E-08,51.393589
23,1.2222,0.78947,23,1.2222005267795300E-08,52.67795299
23,1.2222,0.89474,23,1.2222005400015200E-08,54.000152
